CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
,4710.195354125,1.0,930.0,0.0,930.0,2722.4781674999995,0.416667,0.0,0.333333,0.416667,10.0,13.0,7500.0,2519.858893,1842.1386358423804,0.0,12.0
,72.188087,1.0,117.9,117.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,3400.0,14.500688,113.963653,0.0,12.0
,3971.138765,1.0,0.0,0.0,0.0,224.575517,0.0,0.0,0.0,0.181818,3.0,0.0,4000.0,764.938728,1600.212243,0.0,12.0
,1744.956833,1.0,0.0,0.0,0.0,198.295367,0.0,0.0,0.0,0.25,5.0,0.0,1800.0,525.461839,539.962551,0.0,12.0
,0.223351,0.75,336.0,0.0,336.0,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,578.819329,840.0211626869522,0.0,12.0
,0.919387,0.75,251.5,251.5,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,4.0,1200.0,712.364811,42.09599,0.0,12.0
,4158.137668,1.0,8.4,8.4,0.0,0.0,1.0,0.8333325,0.0,0.0,0.0,12.0,7500.0,1001.17541,1842.1386358423804,0.0,12.0
,706.182752,1.0,2852.8100000000004,802.8,1198.14375,0.0,0.916667,0.25,0.833333,0.0,0.0,30.0,4000.0,2863.455277,215.790698,0.25,12.0
,4276.929643,1.0,298.0,298.0,0.0,2722.4781674999995,0.166667,0.166667,0.0,0.333333,10.0,2.0,8000.0,969.689869,1336.9578,0.0,12.0
,94.83691,1.0,1027.84,93.0,934.84,0.0,1.0,0.083333,1.0,0.0,0.0,28.0,12750.0,1041.284778,173.91503,0.3125,12.0
,1168.692032,1.0,0.0,0.0,0.0,1027.967584,0.0,0.0,0.0,0.333333,4.0,0.0,5000.0,588.925093,287.740551,0.0,12.0
,1060.385693,1.0,2852.8100000000004,1518.6,0.0,2722.4781674999995,0.833333,0.8333325,0.0,0.51388875,10.0,43.5,6000.0,4145.830201000001,247.085679,0.3125,12.0
,449.026889,1.0,313.2,0.0,313.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,136.096707,217.449281,0.0,12.0
,910.072514,1.0,18.05,0.0,18.05,19.118837,0.083333,0.0,0.083333,0.083333,1.0,1.0,1000.0,233.886707,230.806229,0.0,12.0
,574.416538,0.909091,376.2,0.0,376.2,0.0,1.0,0.0,1.0,0.0,0.0,24.0,1500.0,1100.109444,228.565068,0.0,12.0
,63.738066,1.0,961.86,0.0,961.86,0.0,1.0,0.0,1.0,0.0,0.0,34.0,5000.0,905.343134,163.858003,0.3125,12.0
,191.37693,1.0,510.0,0.0,780.0,0.0,0.555556,0.0,0.444444,0.0,0.0,7.0,1000.0,459.17484,128.231992,0.0,12.0
,28.155795,0.75,324.17,0.0,324.17,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1500.0,354.506682,83.999117,0.3125,12.0
,4710.195354125,1.0,2090.47,1518.6,125.06,1153.665768,0.5,0.5,0.416667,0.25,3.0,21.0,12750.0,1718.461993,1495.799354,0.0,12.0
,4710.195354125,1.0,612.1,0.0,612.1,2722.4781674999995,0.666667,0.0,0.666667,0.166667,2.0,25.0,12000.0,1920.45776,1795.652542,0.0,12.0
,1859.165344,1.0,0.0,0.0,0.0,1543.160715,0.0,0.0,0.0,0.083333,5.0,0.0,3500.0,310.775643,659.586136,0.0,12.0
,1758.703148,1.0,2852.8100000000004,1518.6,452.99,0.0,0.916667,0.8333325,0.166667,0.0,0.0,29.0,7500.0,3561.755293,395.409663,0.0,12.0
,2514.170127,0.818182,87.28,87.28,0.0,1863.759832,0.083333,0.083333,0.0,0.333333,6.0,2.0,5000.0,4145.830201000001,767.829781,0.0,12.0
,909.560162,1.0,912.1,669.88,242.22,752.060162,0.25,0.25,0.166667,0.416667,10.0,16.0,1200.0,1476.333722,668.368282,0.083333,12.0
,3337.178486,1.0,883.39,106.09,777.3,2722.4781674999995,0.833333,0.166667,0.75,0.416667,10.0,20.0,6000.0,4039.075325,1344.980722,0.083333,12.0
,1056.267818,0.909091,0.0,0.0,0.0,1450.812947,0.0,0.0,0.0,0.166667,8.0,0.0,1500.0,1909.972695,415.089844,0.111111,12.0
,144.436235,0.75,0.0,0.0,0.0,944.893512,0.0,0.0,0.0,0.083333,1.0,0.0,1000.0,542.036637,365.765347,0.0,12.0
,327.576438,0.75,2352.24,1518.6,0.0,0.0,0.25,0.25,0.0,0.0,0.0,16.0,6500.0,3931.602949,225.579276,0.0,12.0
,3842.454902,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.5,10.0,0.0,6500.0,3869.74895,1742.491124,0.083333,12.0
,1452.616145,1.0,522.29,45.65,476.64,0.0,1.0,0.083333,1.0,0.0,0.0,13.0,1500.0,851.338405,1081.224031,0.0,12.0
,2986.070256,1.0,178.9,74.9,104.0,1948.211838,0.333333,0.083333,0.166667,0.416667,10.0,4.0,10000.0,619.02881,1149.24369,0.0,12.0
,757.964752,0.875,157.4,157.4,0.0,0.0,0.125,0.125,0.0,0.0,0.0,6.0,1200.0,1494.480376,1842.1386358423804,0.0,12.0
,430.282584,1.0,888.85,278.63,610.22,0.0,1.0,0.166667,1.0,0.0,0.0,27.0,3500.0,1134.356357,185.277576,0.3125,12.0
,2675.636728,1.0,1257.27,1115.92,141.35,0.0,0.916667,0.8333325,0.583333,0.0,0.0,28.0,6000.0,1380.967309,622.738695,0.0,12.0
,1579.158781,1.0,2852.8100000000004,1518.6,1198.14375,0.0,1.0,0.166667,0.916667,0.0,0.0,43.5,8000.0,1980.952607,406.75838,0.0,12.0
,205.123752,1.0,2066.08,1245.3,820.78,0.0,1.0,0.8333325,1.0,0.0,0.0,41.0,7500.0,2597.718416,201.214315,0.3125,12.0
,392.896462,0.909091,450.0,450.0,0.0,517.197717,0.818182,0.818182,0.0,0.272727,5.0,9.0,500.0,769.083695,496.215787,0.0,12.0
,803.68596,1.0,1690.93,1518.6,0.0,0.0,0.6,0.6,0.0,0.0,0.0,25.0,1200.0,1783.396008,509.554302,0.0,12.0
,1006.592714,0.909091,1341.62,1341.62,0.0,0.0,0.363636,0.363636,0.0,0.0,0.0,43.5,1200.0,1444.198295,708.609079,0.0,12.0
,433.075331,1.0,750.0,0.0,750.0,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,719.974026,195.907231,0.0,12.0
,3153.251957,1.0,2852.8100000000004,95.84,1198.14375,2722.4781674999995,1.0,0.083333,1.0,0.333333,4.0,24.0,3000.0,4145.830201000001,1842.1386358423804,0.166667,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,1102.81,0.0,1.0,0.8333325,1.0,0.0,0.0,43.5,12500.0,2343.311066,1842.1386358423804,0.0,12.0
,4710.195354125,1.0,999.77,0.0,999.77,2722.4781674999995,0.75,0.0,0.75,0.51388875,10.0,14.0,8000.0,2863.397049,1842.1386358423804,0.0,12.0
,1109.84819,1.0,261.56,182.37,79.19,1192.668467,0.416667,0.333333,0.166667,0.166667,8.0,8.0,1200.0,572.817257,697.038439,0.0,12.0
,75.647479,0.75,540.0,0.0,540.0,0.0,0.25,0.0,0.166667,0.0,0.0,3.0,4000.0,548.967281,48.659935,0.0,12.0
,17.206623,0.818182,109.0,0.0,109.0,0.0,0.5,0.0,0.416667,0.0,0.0,6.0,1000.0,143.410957,106.187568,0.1,12.0
,19.548437,0.75,266.56,84.0,182.56,0.0,0.666667,0.083333,0.583333,0.0,0.0,9.0,4500.0,395.242487,199.880942,0.3125,12.0
,80.545433,1.0,374.37,0.0,374.37,0.0,1.0,0.0,1.0,0.0,0.0,27.0,1500.0,249.78655,164.519177,0.0,12.0
,1827.200326,1.0,1325.27,1161.66,163.61,0.0,0.75,0.5,0.416667,0.0,0.0,21.0,4000.0,666.371943,531.303374,0.0,12.0
,1666.670542,0.75,1499.0,1499.0,0.0,205.788017,0.083333,0.083333,0.0,0.083333,1.0,1.0,7500.0,0.0,840.0211626869522,0.0,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,665.54,0.0,1.0,0.583333,0.916667,0.0,0.0,43.5,11500.0,2250.502094,1842.1386358423804,0.0,12.0
,802.87844,1.0,2852.8100000000004,1518.6,461.34,0.0,1.0,0.583333,1.0,0.0,0.0,43.5,3000.0,630.245499,291.309586,0.166667,12.0
,12.281874,0.75,153.11,153.11,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,9000.0,0.0,840.0211626869522,0.0,12.0
,121.446047,0.909091,1254.46,910.46,344.0,0.0,0.583333,0.416667,0.416667,0.0,0.0,14.0,1000.0,1244.737859,153.924261,0.3125,12.0
,0.0,0.75,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,5000.0,0.0,840.0211626869522,0.0,12.0
,1031.936983,0.75,2308.0,608.0,1198.14375,0.0,0.416667,0.083333,0.333333,0.0,0.0,9.0,3000.0,245.914697,564.472958,0.0,12.0
,222.478614,1.0,2360.7,1518.6,0.0,0.0,0.916667,0.8333325,0.0,0.0,0.0,43.5,5000.0,2313.605337,182.983637,0.3125,12.0
,3788.416968,0.857143,718.06,608.02,110.04,2722.4781674999995,0.857143,0.428571,0.428571,0.51388875,10.0,9.0,7500.0,294.502943,1107.881169,0.0,12.0
,989.993863,0.909091,0.0,0.0,0.0,1110.807913,0.0,0.0,0.0,0.181818,7.0,0.0,1200.0,240.088742,283.359039,0.0,12.0
,1121.44991,1.0,219.4,85.0,134.4,0.0,0.666667,0.083333,0.666667,0.0,0.0,9.0,1200.0,591.736846,747.662321,0.0,12.0
,3093.592745,1.0,47.69,82.41,0.0,1438.951061,0.166667,0.083333,0.0,0.51388875,10.0,1.0,4100.0,4145.830201000001,723.343619,0.0,12.0
,66.618088,1.0,544.0,0.0,544.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,3000.0,473.490702,183.99645,0.0,12.0
,1268.250294,1.0,167.0,167.0,0.0,1141.77504,0.083333,0.083333,0.0,0.333333,5.0,1.0,1800.0,467.080947,404.439747,0.0,12.0
,10.259525,0.75,119.8,119.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,5000.0,711.480411,82.793678,0.0,12.0
,3682.667737,1.0,2214.64,1250.3,964.34,0.0,1.0,0.666667,1.0,0.0,0.0,34.0,9000.0,1428.539668,930.608759,0.0,12.0
,4710.195354125,1.0,419.1,0.0,419.1,625.399386,0.916667,0.0,0.833333,0.333333,4.0,11.0,6250.0,1288.214909,1842.1386358423804,0.0,12.0
,950.563525,0.909091,2852.8100000000004,1518.6,0.0,0.0,0.818182,0.818182,0.0,0.0,0.0,14.0,12750.0,4145.830201000001,319.437528,0.3125,12.0
,15.740657,0.75,72.0,72.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,1000.0,44.098703,205.53426,0.0,12.0
,1372.725482,1.0,992.25,651.4,340.85,667.818882,0.833333,0.25,0.75,0.25,3.0,18.0,4500.0,2899.141015,464.139521,0.0,12.0
,1785.90226,1.0,0.0,0.0,0.0,129.421992,0.0,0.0,0.0,0.166667,4.0,0.0,1800.0,287.777315,1842.1386358423804,0.0,12.0
,2236.176309,1.0,1114.43,979.43,135.0,0.0,1.0,0.8333325,0.416667,0.0,0.0,21.0,9000.0,615.627805,634.853764,0.0,12.0
,3778.609797,1.0,878.29,631.27,247.02,0.0,0.583333,0.5,0.25,0.0,0.0,13.0,8500.0,883.744982,858.064557,0.0,12.0
,816.765152,1.0,2852.8100000000004,1518.6,127.82,0.0,1.0,0.8333325,0.416667,0.0,0.0,43.5,10000.0,4145.830201000001,193.562444,0.3125,12.0
,327.508171,0.875,2477.68,1419.31,1058.37,0.0,0.875,0.8333325,0.75,0.0,0.0,42.0,2000.0,1724.519418,129.61823,0.3125,12.0
,4710.195354125,1.0,1627.69,0.0,1198.14375,0.0,1.0,0.0,1.0,0.0,0.0,43.5,5500.0,2507.704747,1842.1386358423804,0.0,12.0
,98.039262,1.0,258.36,0.0,258.36,0.0,0.857143,0.0,0.714286,0.0,0.0,6.0,1500.0,146.073798,99.260979,0.0,12.0
,1492.443188,1.0,1777.27,0.0,1198.14375,0.0,0.916667,0.0,0.833333,0.0,0.0,19.0,5000.0,1969.412866,344.759419,0.0,12.0
,940.351166,0.9,0.0,0.0,0.0,2045.393693,0.0,0.0,0.0,0.51388875,10.0,0.0,3000.0,292.024227,301.379427,0.0,12.0
,97.389327,1.0,60.0,60.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,12500.0,453.421982,204.88001,0.0,12.0
,802.274379,0.75,150.0,0.0,150.0,2722.4781674999995,0.25,0.0,0.25,0.166667,2.0,3.0,6000.0,0.0,840.0211626869522,0.0,12.0
,454.181676,1.0,1361.65,1361.65,0.0,0.0,0.25,0.25,0.0,0.0,0.0,9.0,4000.0,1643.948056,152.368392,0.166667,12.0
,389.835298,0.818182,0.0,0.0,0.0,2101.740346,0.0,0.0,0.0,0.5,7.0,0.0,3000.0,2236.589562,100.212983,0.0,12.0
,165.240633,0.75,0.0,0.0,0.0,1088.751325,0.0,0.0,0.0,0.166667,4.0,0.0,1500.0,0.0,840.0211626869522,0.0,12.0
,817.059154,0.75,0.0,0.0,0.0,2135.75811,0.0,0.0,0.0,0.083333,4.0,0.0,5500.0,4145.830201000001,360.414305,0.0,12.0
,330.673765,1.0,33.44,0.0,33.44,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,2400.0,2989.04951,1842.1386358423804,0.181818,12.0
,1956.295501,1.0,0.0,0.0,0.0,211.099323,0.0,0.0,0.0,0.333333,4.0,0.0,2100.0,634.788341,808.539833,0.0,12.0
,1763.755481,1.0,2233.3,1518.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,12750.0,2209.056302,405.557756,0.0,12.0
,208.707195,0.75,2351.58,1518.6,0.0,0.0,0.25,0.25,0.0,0.0,0.0,7.0,4500.0,3711.189548,162.638519,0.3125,12.0
,7.472301,0.75,80.0,0.0,80.0,0.0,0.166667,0.0,0.083333,0.0,0.0,2.0,3000.0,168.885534,58.643303,0.090909,12.0
,185.924664,0.75,617.98,617.98,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,13.0,1200.0,58.469887,82.739003,0.0,12.0
,322.222745,0.75,2522.03,1518.6,341.24,0.0,0.666667,0.666667,0.555556,0.0,0.0,18.0,9000.0,1898.185428,199.113916,0.3125,12.0
,92.887247,1.0,1258.5,0.0,1198.14375,0.0,1.0,0.0,0.916667,0.0,0.0,25.0,1000.0,1210.465945,163.318599,0.3125,12.0
,767.871111,1.0,1878.51,0.0,1198.14375,929.9471,0.833333,0.0,0.75,0.5,6.0,22.0,2500.0,1261.146488,270.076156,0.0,12.0
,952.952011,1.0,39.58,39.58,0.0,663.05871,0.083333,0.083333,0.0,0.083333,3.0,1.0,1800.0,1665.457998,204.226245,0.0,12.0
,58.949864,1.0,2074.57,998.17,1076.4,0.0,0.916667,0.583333,0.5,0.0,0.0,25.0,6000.0,1694.490864,138.951551,0.3125,12.0
,1623.723148,1.0,1283.16,0.0,1198.14375,274.532868,1.0,0.0,1.0,0.166667,2.0,36.0,1700.0,1047.305005,1431.799502,0.0,12.0
,1047.182049,0.818182,1727.64,0.0,1198.14375,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,3548.800193,1842.1386358423804,0.0,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,0.0,0.0,0.75,0.75,0.0,0.0,0.0,17.0,12000.0,3318.260207,1338.187189,0.0,12.0
,1623.895229,1.0,0.0,0.0,0.0,352.784134,0.0,0.0,0.0,0.51388875,10.0,0.0,1700.0,729.695998,419.674095,0.0,12.0
,1222.745469,0.75,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.083333,1.0,0.0,6000.0,4145.830201000001,1261.125201,0.3125,12.0
,1364.390161,1.0,786.0,646.0,140.0,0.0,0.5,0.166667,0.416667,0.0,0.0,10.0,5000.0,599.435586,323.619258,0.0,12.0
,1634.559235,1.0,1062.94,1006.18,56.76,0.0,0.583333,0.5,0.166667,0.0,0.0,15.0,1800.0,584.660133,1332.692469,0.0,12.0
,1817.150299,1.0,596.5,0.0,596.5,1736.759805,0.833333,0.0,0.833333,0.51388875,10.0,10.0,3000.0,891.637597,474.182947,0.0,12.0
,1495.080484,1.0,2323.5,1518.6,240.98,0.0,0.916667,0.8333325,0.333333,0.0,0.0,34.0,8500.0,2326.318039,431.826129,0.0,12.0
,1887.061349,1.0,0.0,0.0,0.0,93.437109,0.0,0.0,0.0,0.166667,3.0,0.0,2000.0,411.517239,765.751845,0.0,12.0
,52.358663,0.75,658.24,658.24,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,4000.0,1609.331101,149.861526,0.0,12.0
,1172.183909,1.0,1700.0,900.0,800.0,0.0,0.666667,0.083333,0.666667,0.0,0.0,10.0,8000.0,1271.291305,360.944075,0.0,12.0
,4710.195354125,1.0,2852.8100000000004,851.58,1198.14375,2722.4781674999995,1.0,0.416667,0.916667,0.5,10.0,43.5,6000.0,4145.830201000001,1842.1386358423804,0.0,12.0
,4710.195354125,1.0,105.83,105.83,0.0,2722.4781674999995,0.333333,0.333333,0.0,0.51388875,10.0,4.0,11500.0,1987.223626,1842.1386358423804,0.0,12.0
,2053.441598,1.0,493.85,441.35,52.5,1738.33378,0.5,0.333333,0.25,0.51388875,10.0,10.0,2000.0,2795.059574,1842.1386358423804,0.0,12.0
,6.690484,0.75,133.2,0.0,133.2,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,2500.0,418.446951,42.250987,0.0,12.0
,2732.813233,1.0,245.01,245.01,0.0,2721.303612,0.166667,0.166667,0.0,0.25,3.0,2.0,5000.0,1289.823661,782.936511,0.0,12.0
,4710.195354125,1.0,188.6,188.6,0.0,1934.418697,0.083333,0.083333,0.0,0.333333,4.0,1.0,9000.0,1421.954639,1452.249653,0.0,12.0
,2828.765822,1.0,19.98,19.98,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,5500.0,593.220384,1159.310924,0.0,12.0
,1739.666192,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.333333,7.0,0.0,4500.0,4145.830201000001,531.071616,0.083333,12.0
,1396.800164,1.0,210.62,210.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,1500.0,703.616107,442.117237,0.0,12.0
,4710.195354125,1.0,2457.53,1352.63,1104.9,2722.4781674999995,1.0,0.571429,0.857143,0.51388875,10.0,35.0,8000.0,1140.70277,1824.646248,0.0,12.0
,2.930211,0.75,285.39,0.0,285.39,0.0,0.9,0.0,0.8,0.0,0.0,9.0,1500.0,305.985621,31.631949,0.0,12.0
,1238.140283,1.0,56.38,0.0,56.38,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,1600.0,398.98255,422.371745,0.0,12.0
,49.269195,1.0,213.75,0.0,213.75,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,2500.0,196.765989,206.997029,0.0,12.0
,4710.195354125,1.0,0.0,0.0,0.0,721.214369,0.0,0.0,0.0,0.25,4.0,0.0,7500.0,1984.351035,1842.1386358423804,0.0,12.0
,198.377577,0.75,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.25,7.0,0.0,9000.0,4145.830201000001,114.23108,0.3125,12.0
,1.059103,0.75,25.5,25.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,5500.0,563.748018,83.648417,0.3125,12.0
,15.449607,0.818182,574.75,0.0,574.75,0.0,1.0,0.0,0.909091,0.0,0.0,11.0,1000.0,560.219458,17.826933,0.0,12.0
,4710.195354125,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.166667,1.0,0.0,7500.0,809.179193,1639.238121,0.0,12.0
,681.615445,1.0,2852.8100000000004,290.0,1198.14375,0.0,1.0,0.166667,1.0,0.0,0.0,43.5,6000.0,4145.830201000001,199.730537,0.0,12.0
,7.554365,1.0,88.56,0.0,88.56,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1500.0,68.855232,73.081017,0.285714,12.0
,1135.540743,1.0,1148.47,1132.59,15.88,0.0,0.416667,0.416667,0.083333,0.0,0.0,27.0,1450.0,1089.187544,275.097439,0.0,12.0
,374.405467,0.75,1034.4,249.0,785.4,0.0,0.5,0.166667,0.416667,0.0,0.0,11.0,1200.0,1905.378315,174.443043,0.0,12.0
,756.041971,0.875,2486.1,1518.6,433.35,0.0,0.875,0.8333325,0.5,0.0,0.0,33.0,4000.0,948.092359,1356.087629,0.0,12.0
,1.753241,0.75,0.0,0.0,0.0,390.92983,0.0,0.0,0.0,0.142857,2.0,0.0,3000.0,704.789521,46.396619,0.3125,12.0
,2106.417286,1.0,2151.93,1386.67,765.26,0.0,0.833333,0.5,0.75,0.0,0.0,21.0,4200.0,2190.962493,601.921408,0.0,12.0
,49.022296,1.0,480.27,0.0,480.27,0.0,1.0,0.0,1.0,0.0,0.0,37.0,2500.0,636.766732,179.232469,0.3125,12.0
,463.512203,1.0,0.0,0.0,0.0,1166.982711,0.0,0.0,0.0,0.333333,5.0,0.0,7500.0,932.601452,167.149574,0.0,12.0
,786.483086,1.0,226.9,0.0,226.9,666.779555,0.833333,0.0,0.75,0.166667,4.0,25.0,1200.0,1391.068932,187.144712,0.0,12.0
,1939.822738,0.909091,1130.25,1130.25,0.0,1811.549006,0.583333,0.583333,0.0,0.5,10.0,29.0,3000.0,566.13825,970.417924,0.0,12.0
,142.278809,0.909091,164.68,32.74,131.94,0.0,0.833333,0.083333,0.666667,0.0,0.0,10.0,2500.0,539.762925,141.426265,0.0,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,1198.14375,2722.4781674999995,0.833333,0.5,0.666667,0.083333,1.0,43.5,9000.0,4145.830201000001,1842.1386358423804,0.0,12.0
,4710.195354125,1.0,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.416667,10.0,0.0,6000.0,1307.896832,1274.924905,0.0,12.0
,2669.587009,1.0,0.0,0.0,0.0,967.482287,0.0,0.0,0.0,0.083333,1.0,0.0,6500.0,666.186973,655.620366,0.0,12.0
,11.25397,0.888889,154.64,0.0,154.64,0.0,0.888889,0.0,0.777778,0.0,0.0,8.0,1500.0,123.322205,130.085578,0.3125,12.0
,779.577168,0.75,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.25,4.0,0.0,6000.0,4145.830201000001,515.375559,0.2,12.0
,0.0,0.75,94.5,0.0,94.5,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,1500.0,0.0,840.0211626869522,0.0,12.0
,850.630114,1.0,0.05,0.05,0.0,1700.634586,0.083333,0.083333,0.0,0.333333,7.0,1.0,1000.0,1084.281127,367.409536,0.0,12.0
,49.911409,1.0,178.4,0.0,178.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,130.650758,166.81518,0.0,12.0
,131.069154,1.0,1315.39,313.08,1002.31,0.0,1.0,0.8333325,1.0,0.0,0.0,43.5,3500.0,1123.656185,182.23728,0.3125,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,1198.14375,0.0,1.0,0.8333325,0.583333,0.0,0.0,43.5,12750.0,4145.830201000001,1842.1386358423804,0.0,12.0
,811.071722,1.0,208.92,0.0,208.92,206.635247,0.666667,0.0,0.666667,0.166667,2.0,8.0,2500.0,282.414709,346.656778,0.0,12.0
,99.527723,0.818182,1059.59,1059.59,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,14.0,2500.0,1438.379172,162.415247,0.3125,12.0
,576.890374,1.0,1081.0,1081.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,3.0,6000.0,513.64046,190.606207,0.0,12.0
,256.433357,1.0,206.35,0.0,206.35,0.0,0.75,0.0,0.75,0.0,0.0,9.0,1000.0,689.933057,1842.1386358423804,0.0,12.0
,2408.162021,1.0,0.0,0.0,0.0,615.181965,0.0,0.0,0.0,0.333333,5.0,0.0,2500.0,516.675665,810.048137,0.0,12.0
,935.367518,0.818182,2186.22,1518.6,412.1,0.0,0.416667,0.333333,0.25,0.0,0.0,35.0,1700.0,3159.774947,291.825678,0.0,12.0
,9.730297,0.75,99.24,0.0,99.24,0.0,0.583333,0.0,0.583333,0.0,0.0,8.0,1000.0,195.347822,104.212617,0.142857,12.0
,1801.084627,0.833333,0.0,0.0,0.0,2722.4781674999995,0.0,0.0,0.0,0.51388875,10.0,0.0,10000.0,329.077571,216.751158,0.0,12.0
,3.574463,0.818182,576.0,0.0,576.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,498.788091,840.0211626869522,0.0,12.0
,423.972293,0.75,0.0,0.0,0.0,1677.787494,0.0,0.0,0.0,0.333333,4.0,0.0,1500.0,316.450771,110.828101,0.0,12.0
,10.678354,0.75,50.0,50.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,71.90595,91.526002,0.0,12.0
,4619.500393,1.0,1870.8,1148.75,722.05,0.0,0.5,0.166667,0.416667,0.0,0.0,11.0,5000.0,2296.399555,1842.1386358423804,0.0,12.0
,788.5958,1.0,2852.8100000000004,1518.6,179.25,974.547645,0.916667,0.8333325,0.166667,0.333333,6.0,43.5,7050.0,4145.830201000001,1842.1386358423804,0.3125,12.0
,34.017341,0.75,494.6,494.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,4000.0,456.293143,19.131945,0.0,12.0
,1047.173202,1.0,450.0,0.0,450.0,0.0,0.666667,0.0,0.666667,0.0,0.0,12.0,1000.0,503.698541,1256.70522,0.0,12.0
,1766.619204,1.0,261.12,233.54,27.58,958.092503,0.5,0.416667,0.166667,0.51388875,10.0,8.0,1950.0,1508.080601,398.520851,0.0,12.0
,3108.393701,0.9,2852.8100000000004,1518.6,1198.14375,0.0,0.9,0.8,0.8,0.0,0.0,43.5,12750.0,4145.830201000001,586.029097,0.3125,12.0
,4710.195354125,1.0,2852.8100000000004,1518.6,1198.14375,225.473003,1.0,0.666667,1.0,0.083333,1.0,43.5,10500.0,1571.883,1133.733957,0.0,12.0
,6.484008,0.75,61.71,0.0,61.71,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,233.763723,136.908362,0.3125,12.0
,39.557369,0.75,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,831.294005,237.52827,0.0,12.0
,6.104302,0.75,134.97,0.0,134.97,0.0,0.25,0.0,0.25,0.0,0.0,6.0,4000.0,202.780964,42.148136,0.181818,12.0
,187.516986,1.0,0.0,0.0,0.0,823.171535,0.0,0.0,0.0,0.25,5.0,0.0,4500.0,899.369544,96.727625,0.166667,12.0
,1.025109,0.75,59.66,0.0,59.66,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1700.0,0.0,840.0211626869522,0.0,12.0
,402.512336,0.909091,150.0,0.0,150.0,0.0,0.272727,0.0,0.181818,0.0,0.0,3.0,450.0,228.715923,189.459157,0.0,12.0
,1301.549278,1.0,0.0,0.0,0.0,72.681585,0.0,0.0,0.0,0.083333,1.0,0.0,1500.0,317.211622,531.398722,0.0,12.0
,4710.195354125,1.0,548.89,548.89,0.0,2722.4781674999995,0.166667,0.166667,0.0,0.5,10.0,3.0,8500.0,4145.830201000001,1146.630327,0.0,12.0
